KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Ep   51/1700 [WARMUP] | R:  -93.02 | Media10: -168.04 | Media100: -187.63 | eps: 0.774 | Buf:   5183
Ep   52/1700 [WARMUP] | R: -311.25 | Media10: -190.38 | Media100: -190.00 | eps: 0.771 | Buf:   5253
Ep   53/1700 [WARMUP] | R: -159.60 | Media10: -167.26 | Media100: -189.43 | eps: 0.767 | Buf:   5343
Ep   54/1700 [WARMUP] | R: -155.79 | Media10: -162.89 | Media100: -188.81 | eps: 0.763 | Buf:   5486
Ep   55/1700 [WARMUP] | R: -137.15 | Media10: -149.61 | Media100: -187.87 | eps: 0.759 | Buf:   5569
Ep   56/1700 [WARMUP] | R: -214.54 | Media10: -146.33 | Media100: -188.34 | eps: 0.755 | Buf:   5649
Ep   57/1700 [WARMUP] | R: -144.68 | Media10: -146.34 | Media100: -187.58 | eps: 0.751 | Buf:   5732
Ep   58/1700 [WARMUP] | R: -127.98 | Media10: -150.17 | Media100: -186.55 | eps: 0.748 | Buf:   5885
Ep   59/1700 [WARMUP] | R:  -70.97 | Media10: -146.43 | Media100: -184.59 | eps: 0.744 | Buf:   5955
Ep   60/1700 [WARMUP] | R:  -38.71 | Media10: -145.37 | Media100: -182.16 | eps: 0.740 | Buf:   6041
Ep   61/1700 [WARMUP] | R: -133.68 | Media10: -149.43 | Media100: -181.36 | eps: 0.737 | Buf:   6158
Ep   62/1700 [WARMUP] | R:  -57.47 | Media10: -124.06 | Media100: -179.37 | eps: 0.733 | Buf:   6301
Ep   63/1700 [WARMUP] | R: -103.18 | Media10: -118.41 | Media100: -178.16 | eps: 0.729 | Buf:   6399
Ep   64/1700 [WARMUP] | R: -102.59 | Media10: -113.09 | Media100: -176.98 | eps: 0.726 | Buf:   6577
Ep   65/1700 [WARMUP] | R: -124.66 | Media10: -111.84 | Media100: -176.17 | eps: 0.722 | Buf:   6695
Ep   66/1700 [WARMUP] | R: -191.69 | Media10: -109.56 | Media100: -176.41 | eps: 0.718 | Buf:   6801
Ep   67/1700 [WARMUP] | R:  -61.40 | Media10: -101.23 | Media100: -174.69 | eps: 0.715 | Buf:   6880
Ep   68/1700 [WARMUP] | R: -104.86 | Media10:  -98.92 | Media100: -173.66 | eps: 0.711 | Buf:   6956
Ep   69/1700 [WARMUP] | R:   -7.60 | Media10:  -92.58 | Media100: -171.26 | eps: 0.708 | Buf:   7038
Ep   70/1700 [WARMUP] | R:  -84.27 | Media10:  -97.14 | Media100: -170.01 | eps: 0.704 | Buf:   7154
Ep   71/1700 [WARMUP] | R:  -43.76 | Media10:  -88.15 | Media100: -168.24 | eps: 0.701 | Buf:   7293
Ep   72/1700 [WARMUP] | R: -113.72 | Media10:  -93.77 | Media100: -167.48 | eps: 0.697 | Buf:   7392
Ep   73/1700 [WARMUP] | R: -162.56 | Media10:  -99.71 | Media100: -167.41 | eps: 0.694 | Buf:   7517
Ep   74/1700 [WARMUP] | R: -106.86 | Media10: -100.14 | Media100: -166.59 | eps: 0.690 | Buf:   7597
Ep   75/1700 [WARMUP] | R:  -56.04 | Media10:  -93.27 | Media100: -165.12 | eps: 0.687 | Buf:   7725
Ep   76/1700 [WARMUP] | R:  -99.75 | Media10:  -84.08 | Media100: -164.26 | eps: 0.683 | Buf:   7844
Ep   77/1700 [WARMUP] | R: -120.45 | Media10:  -89.99 | Media100: -163.69 | eps: 0.680 | Buf:   7961
Ep   78/1700 [WARMUP] | R: -106.46 | Media10:  -90.14 | Media100: -162.96 | eps: 0.676 | Buf:   8128
Ep   79/1700 [WARMUP] | R:  -61.35 | Media10:  -95.52 | Media100: -161.67 | eps: 0.673 | Buf:   8228
Ep   80/1700 [WARMUP] | R:  -75.12 | Media10:  -94.61 | Media100: -160.59 | eps: 0.670 | Buf:   8325
Ep   81/1700 [WARMUP] | R:  -62.04 | Media10:  -96.43 | Media100: -159.37 | eps: 0.666 | Buf:   8590
Ep   82/1700 [WARMUP] | R:  -56.65 | Media10:  -90.73 | Media100: -158.12 | eps: 0.663 | Buf:   8760
Ep   83/1700 [WARMUP] | R:  -47.33 | Media10:  -79.20 | Media100: -156.78 | eps: 0.660 | Buf:   8835
Ep   84/1700 [WARMUP] | R: -114.36 | Media10:  -79.95 | Media100: -156.28 | eps: 0.656 | Buf:   9130
